YEAR,MONTH,PTPM_CON,HRA2_AUT_60_MEAN,HRA2_AUT_60_AMAX,HRA2_AUT_60_AMIN,TA2_AUT_60_MEAN,TA2_AUT_60_AMAX,TA2_AUT_60_AMIN,NINO1+2,ANOM,NINO3,ANOM.1,NINO4,ANOM.2,NINO3.4,ANOM.3,CONFIRMED_CASES,ALL_CASES
2016,9,111.5,71.5375,98.0,40.0,25.180555555555554,33.2,18.6,20.87,0.5299999999999998,24.669999999999995,-0.18,28.48000000000001,-0.21,26.11000000000001,-0.6099999999999998,145.0,793.0
2016,10,218.89999999999998,76.65591397849461,98.0,49.0,24.27137096774194,31.7,19.0,21.179999999999993,0.3900000000000001,24.470000000000017,-0.44999999999999973,28.259999999999994,-0.4000000000000002,25.960000000000008,-0.7300000000000003,136.0,663.0
2016,11,99.19999999999999,75.375,98.0,42.0,24.224722222222223,31.3,16.0,21.679999999999993,0.09,24.580000000000005,-0.4000000000000002,28.26999999999999,-0.36999999999999983,26.100000000000016,-0.5500000000000003,114.0,679.0
2016,12,81.9,77.52553763440858,98.0,49.0,23.966532258064515,31.5,19.0,23.350000000000012,0.5299999999999998,24.779999999999983,-0.35999999999999993,28.350000000000016,-0.14000000000000004,26.159999999999997,-0.4100000000000001,143.0,722.0
2017,1,65.60000000000001,74.21639784946237,98.0,41.0,24.17768817204301,32.6,14.6,25.75,1.2299999999999998,25.61000000000001,-0.020000000000000007,28.179999999999982,-0.12000000000000008,26.25,-0.3200000000000001,143.0,910.0
2017,2,42.599999999999994,69.03257172434192,97.0,40.0,24.982755656610465,33.2,17.6,27.759999999999994,1.6199999999999997,27.0,0.6300000000000002,28.029999999999983,-0.07000000000000005,26.87,0.1400000000000001,110.0,671.0
2017,3,192.0,77.44391495601174,98.0,43.0,23.949938905180836,32.8,18.7,28.51999999999999,1.8900000000000003,27.700000000000014,0.5700000000000002,28.13,-0.06000000000000004,27.340000000000007,0.12999999999999992,62.0,464.0
2017,4,181.3,77.01388888888889,98.0,47.0,24.798194444444437,33.0,19.3,26.529999999999983,0.9299999999999998,28.090000000000007,0.59,28.649999999999984,0.15,28.100000000000016,0.3200000000000001,62.0,445.0
2017,5,195.29999999999998,79.16397849462368,98.0,47.0,24.329616643291256,32.7,18.8,25.05999999999998,0.7800000000000002,27.600000000000016,0.5099999999999999,29.080000000000013,0.28999999999999987,28.299999999999986,0.4600000000000004,59.0,471.0
2017,6,91.5,76.46472842010367,98.0,42.0,24.393134437683123,34.1,17.8,22.980000000000008,0.10000000000000005,26.73000000000001,0.3,29.38999999999999,0.5500000000000003,28.19000000000002,0.5500000000000003,58.0,370.0
2017,7,3.9,68.28642761795794,98.0,34.0,25.606645703933744,33.8,18.0,21.539999999999996,-0.07000000000000002,25.850000000000016,0.2300000000000002,29.21000000000001,0.4000000000000002,27.61000000000001,0.3900000000000001,45.0,332.0
2017,8,31.0,68.31195914965868,95.0,38.0,25.471603897567388,34.8,17.3,20.190000000000012,-0.44999999999999973,24.820000000000014,-0.16999999999999996,28.87,0.1900000000000001,26.66999999999999,-0.15000000000000002,39.0,266.0
2017,9,197.1,71.02638888888887,98.0,32.0,25.347499999999993,35.5,17.5,19.670000000000005,-0.6700000000000004,24.169999999999998,-0.6799999999999998,28.690000000000023,0.0,26.289999999999996,-0.4299999999999998,44.0,291.0
