YEAR,WEEK,PTPM_CON,HRA2_AUT_60_MEAN,HRA2_AUT_60_AMAX,HRA2_AUT_60_AMIN,TA2_AUT_60_MEAN,TA2_AUT_60_AMAX,TA2_AUT_60_AMIN,NINO1+2,ANOM,NINO3,ANOM.1,NINO4,ANOM.2,NINO3.4,ANOM.3,CONFIRMED_CASES,ALL_CASES
2006,47,27.2,72.21059782608695,97.0,49.0,24.994293478260865,31.1,20.0,22.69,1.1,26.07,1.09,29.63,1.0,27.73,1.08,7.0,11.0
2006,48,11.2,72.34497929606626,93.0,47.0,24.803634279798874,31.4,20.2,23.015714285714285,0.9114285714285716,26.194285714285716,1.1457142857142857,29.56142857142857,0.9914285714285717,27.74285714285714,1.127142857142857,12.0,19.0
2006,49,26.099999999999998,81.26785714285714,98.0,51.0,23.80256022962545,30.7,19.5,23.449999999999996,0.66,26.360000000000007,1.22,29.47,0.9800000000000002,27.759999999999998,1.1899999999999997,5.0,17.0
2006,50,47.4,74.26612890215374,98.0,50.0,24.527267172731374,31.1,18.9,23.449999999999996,0.66,26.360000000000007,1.22,29.47,0.9800000000000002,27.759999999999998,1.1899999999999997,10.0,23.0
2006,51,39.0,76.51785714285714,98.0,50.0,24.2375,31.1,19.7,23.449999999999996,0.66,26.360000000000007,1.22,29.47,0.9800000000000002,27.759999999999998,1.1899999999999997,5.0,12.0
2006,52,5.0,73.95238095238095,98.0,50.0,24.837836438923397,31.9,19.9,23.449999999999996,0.66,26.360000000000007,1.22,29.47,0.9800000000000002,27.759999999999998,1.1899999999999997,3.0,8.0
2007,01,0.4,68.51785714285715,90.0,49.0,25.929321946169768,32.2,20.7,24.990000000000002,0.5300000000000001,26.5,0.87,28.930000000000003,0.63,27.259999999999998,0.6900000000000001,7.0,23.0
2007,02,15.2,71.69047619047619,96.0,46.0,25.753105590062113,32.5,20.6,24.990000000000002,0.5300000000000001,26.5,0.87,28.930000000000003,0.63,27.259999999999998,0.6900000000000001,8.0,24.0
2007,03,37.00000000000001,73.66666666666666,98.0,42.0,25.46428571428571,33.8,20.0,24.990000000000002,0.5300000000000001,26.5,0.87,28.930000000000003,0.63,27.259999999999998,0.6900000000000001,12.0,30.0
2007,04,6.8,72.75,96.0,46.0,25.315476190476193,33.0,20.0,24.990000000000002,0.5300000000000001,26.5,0.87,28.930000000000003,0.63,27.259999999999998,0.6900000000000001,16.0,38.0
2007,05,0.0,67.19047619047619,90.0,41.0,26.147023809523812,33.5,20.4,25.704285714285714,0.3242857142857143,26.471428571428568,0.4185714285714286,28.752857142857145,0.5671428571428572,27.002857142857145,0.34714285714285703,13.0,26.0
2007,06,0.0,65.27898550724639,91.0,42.0,25.64805900621118,32.9,18.2,26.240000000000002,0.16999999999999998,26.449999999999996,0.08,28.62,0.52,26.81,0.08999999999999998,21.0,36.0
2007,07,2.4,68.16071428571429,98.0,44.0,25.05649585921325,33.3,18.0,26.240000000000002,0.16999999999999998,26.449999999999996,0.08,28.62,0.52,26.81,0.08999999999999998,12.0,28.0
2007,08,0.0,67.66071428571429,96.0,43.0,24.67158385093168,32.2,17.5,26.240000000000002,0.16999999999999998,26.449999999999996,0.08,28.62,0.52,26.81,0.08999999999999998,26.0,47.0
2007,09,6.9,64.21343537414967,90.0,36.0,26.62431972789116,34.1,20.6,25.954285714285714,-0.3728571428571429,26.644285714285708,-0.1657142857142857,28.59142857142857,0.43999999999999995,27.021428571428572,0.015714285714285712,18.0,33.0
2007,10,50.5,73.25606329488316,97.0,45.0,24.701016711032235,32.2,18.3,25.740000000000002,-0.7800000000000001,26.789999999999996,-0.35000000000000003,28.569999999999997,0.37999999999999995,27.180000000000003,-0.04,27.0,41.0
2007,11,47.300000000000004,70.7521350931677,91.0,45.0,25.08737060041408,31.2,20.5,25.740000000000002,-0.7800000000000001,26.789999999999996,-0.35000000000000003,28.569999999999997,0.37999999999999995,27.180000000000003,-0.04,23.0,33.0
2007,12,48.00000000000001,75.50446428571429,98.0,48.0,24.96025432900433,32.0,20.1,25.740000000000002,-0.7800000000000001,26.789999999999996,-0.35000000000000003,28.569999999999997,0.37999999999999995,27.180000000000003,-0.04,26.0,37.0
2007,13,38.6,77.38146997929607,97.0,49.0,24.38865047995483,32.3,19.9,25.534285714285716,-0.8357142857142857,26.838571428571424,-0.35285714285714287,28.588571428571424,0.35428571428571426,27.26571428571429,-0.03428571428571429,9.0,32.0
2007,14,48.1,79.31547619047619,97.0,51.0,23.995082815734992,30.8,19.8,24.300000000000004,-1.17,27.13,-0.37000000000000005,28.699999999999996,0.19999999999999998,27.78,0.0,16.0,30.0
2007,15,30.1,74.42267440573066,99.0,47.0,24.92135899814471,31.8,19.4,24.300000000000004,-1.17,27.13,-0.37000000000000005,28.699999999999996,0.19999999999999998,27.78,0.0,14.0,29.0
2007,16,24.8,74.5001909854851,98.0,51.0,25.00108225108225,30.4,20.2,24.300000000000004,-1.17,27.13,-0.37000000000000005,28.699999999999996,0.19999999999999998,27.78,0.0,14.0,38.0
2007,17,79.2,79.71920289855072,99.0,50.0,23.697127329192547,30.5,19.4,24.300000000000004,-1.17,27.13,-0.37000000000000005,28.699999999999996,0.19999999999999998,27.78,0.0,25.0,38.0
2007,18,27.5,78.42635987201204,99.0,50.0,24.191932523997743,31.3,19.2,22.954285714285714,-1.4271428571428573,26.46142857142857,-0.6785714285714286,28.837142857142858,0.08857142857142859,27.599999999999998,-0.24000000000000002,18.0,45.0
2007,19,5.8,73.79464285714286,95.0,53.0,25.670535714285716,31.4,21.3,22.729999999999997,-1.4700000000000002,26.349999999999998,-0.7299999999999999,28.860000000000007,0.07,27.569999999999997,-0.28,21.0,53.0
2007,20,49.400000000000006,76.7329192546584,99.0,51.0,24.780848861283648,31.3,19.9,22.729999999999997,-1.4700000000000002,26.349999999999998,-0.7299999999999999,28.860000000000007,0.07,27.569999999999997,-0.28,22.0,41.0
2007,21,41.599999999999994,80.13690476190474,98.0,53.0,23.532738095238095,30.7,18.8,22.729999999999997,-1.4700000000000002,26.349999999999998,-0.7299999999999999,28.860000000000007,0.07,27.569999999999997,-0.28,20.0,43.0
2007,22,34.5,83.71428571428571,99.0,54.0,22.796428571428567,30.1,19.2,22.24142857142857,-1.3671428571428572,26.127142857142854,-0.6742857142857143,28.911428571428566,0.1,27.561428571428575,-0.2028571428571429,27.0,64.0
2007,23,5.6,73.625,97.0,49.0,24.46547619047619,30.8,19.0,21.59,-1.2300000000000002,25.82999999999999,-0.6,28.979999999999997,0.14,27.550000000000004,-0.09999999999999999,22.0,41.0
2007,24,8.9,71.35714285714286,94.0,49.0,25.07440476190476,31.4,19.6,21.59,-1.2300000000000002,25.82999999999999,-0.6,28.979999999999997,0.14,27.550000000000004,-0.09999999999999999,20.0,41.0
2007,25,7.3,70.81759322548797,94.0,47.0,25.44431843831771,31.9,20.0,21.59,-1.2300000000000002,25.82999999999999,-0.6,28.979999999999997,0.14,27.550000000000004,-0.09999999999999999,20.0,32.0
2007,26,0.8,68.58928571428571,95.0,39.0,25.633592132505175,33.2,18.9,21.40142857142857,-1.2442857142857144,25.681428571428565,-0.6328571428571428,28.955714285714286,0.12142857142857144,27.44142857142857,-0.14714285714285716,34.0,41.0
2007,27,0.5,66.67919254658385,93.0,39.0,26.01511387163561,33.5,18.0,20.27,-1.33,24.789999999999996,-0.83,28.81,0.01,26.789999999999996,-0.43000000000000005,25.0,31.0
2007,28,22.3,69.67962184873949,97.0,44.0,25.270481670929236,32.6,20.0,20.27,-1.33,24.789999999999996,-0.83,28.81,0.01,26.789999999999996,-0.43000000000000005,16.0,35.0
2007,29,21.700000000000003,75.64285714285714,98.0,52.0,23.688509316770187,29.8,19.3,20.27,-1.33,24.789999999999996,-0.83,28.81,0.01,26.789999999999996,-0.43000000000000005,12.0,22.0
2007,30,0.8999999999999999,70.19642857142857,97.0,37.0,24.56031746031746,33.0,17.9,20.27,-1.33,24.789999999999996,-0.83,28.81,0.01,26.789999999999996,-0.43000000000000005,6.0,23.0
2007,31,2.5,67.29425465838509,95.0,37.0,25.234639092791262,31.7,19.9,19.47714285714286,-1.4442857142857144,24.125714285714285,-1.0442857142857143,28.645714285714284,-0.06857142857142857,26.368571428571425,-0.5657142857142857,25.0,39.0
2007,32,19.9,71.37499999999999,96.0,44.0,24.72458592132505,31.2,19.5,19.16,-1.49,23.859999999999996,-1.13,28.57999999999999,-0.09999999999999999,26.199999999999996,-0.62,11.0,23.0
2007,33,26.200000000000003,73.8690476190476,98.0,46.0,24.044642857142858,30.7,18.2,19.16,-1.49,23.859999999999996,-1.13,28.57999999999999,-0.09999999999999999,26.199999999999996,-0.62,9.0,21.0
2007,34,51.7,74.72111344537815,98.0,48.0,23.888198757763973,31.1,18.2,19.16,-1.49,23.859999999999996,-1.13,28.57999999999999,-0.09999999999999999,26.199999999999996,-0.62,13.0,31.0
2007,35,3.1,71.40686274509804,98.0,47.0,24.532097186700764,30.8,18.6,18.99142857142857,-1.5757142857142858,23.762857142857143,-1.187142857142857,28.448571428571427,-0.23428571428571424,26.07714285714286,-0.7142857142857143,20.0,39.0
2007,36,1.0,67.81547619047619,92.0,44.0,25.208747412008282,31.8,18.8,18.569999999999997,-1.7899999999999996,23.520000000000003,-1.33,28.12,-0.57,25.770000000000003,-0.9500000000000001,18.0,43.0
2007,37,5.3,68.7202380952381,93.0,45.0,25.148713062300015,32.0,19.1,18.569999999999997,-1.7899999999999996,23.520000000000003,-1.33,28.12,-0.57,25.770000000000003,-0.9500000000000001,13.0,36.0
2007,38,6.1,67.34682786157941,97.0,37.0,25.429151138716353,33.2,19.6,18.569999999999997,-1.7899999999999996,23.520000000000003,-1.33,28.12,-0.57,25.770000000000003,-0.9500000000000001,19.0,32.0
2007,39,5.5,70.37758799171843,96.0,43.0,24.828072651985696,33.2,17.5,18.569999999999997,-1.7899999999999996,23.520000000000003,-1.33,28.12,-0.57,25.770000000000003,-0.9500000000000001,20.0,32.0
2007,40,3.5,71.86309523809524,99.0,43.0,24.082738095238103,33.5,17.4,18.8,-2.02,23.359999999999996,-1.5600000000000003,27.860000000000007,-0.7999999999999999,25.22,-1.4700000000000002,29.0,36.0
2007,41,25.4,79.20238095238095,98.0,48.0,22.880848861283646,30.6,17.6,18.8,-2.02,23.359999999999996,-1.5600000000000003,27.860000000000007,-0.7999999999999999,25.22,-1.4700000000000002,18.0,26.0
2007,42,42.3,78.20833333333334,97.0,47.0,23.225535714285716,30.0,18.5,18.8,-2.02,23.359999999999996,-1.5600000000000003,27.860000000000007,-0.7999999999999999,25.22,-1.4700000000000002,28.0,35.0
2007,43,16.4,74.38095238095238,97.0,45.0,23.40423960097873,31.1,17.4,18.8,-2.02,23.359999999999996,-1.5600000000000003,27.860000000000007,-0.7999999999999999,25.22,-1.4700000000000002,19.0,35.0
2007,44,35.300000000000004,80.87371615312792,98.0,50.0,22.82342284739983,29.4,19.0,19.194285714285712,-2.0657142857142854,23.25142857142857,-1.702857142857143,27.608571428571434,-1.0342857142857143,25.12857142857143,-1.5385714285714285,23.0,30.0
2007,45,15.6,78.0,99.0,50.0,23.425155279503112,30.4,18.7,19.49,-2.1,23.169999999999998,-1.8100000000000003,27.42000000000001,-1.2099999999999997,25.06,-1.59,11.0,24.0
2007,46,8.3,75.20833333333334,94.0,50.0,24.101345755693583,30.4,20.0,19.49,-2.1,23.169999999999998,-1.8100000000000003,27.42000000000001,-1.2099999999999997,25.06,-1.59,15.0,33.0
2007,47,20.3,72.83225108225108,96.0,48.0,24.579711086015436,31.5,19.8,19.49,-2.1,23.169999999999998,-1.8100000000000003,27.42000000000001,-1.2099999999999997,25.06,-1.59,10.0,18.0
2007,48,79.5,76.77225672877849,98.0,49.0,23.66824534161491,30.9,19.5,19.927142857142854,-2.005714285714286,23.29,-1.735714285714286,27.385714285714293,-1.2042857142857142,25.034285714285712,-1.592857142857143,13.0,26.0
2007,49,12.5,77.39829192546583,98.0,49.0,22.578033126293995,29.7,18.1,21.02,-1.7699999999999998,23.59,-1.5500000000000003,27.300000000000004,-1.1899999999999997,24.97,-1.5999999999999999,13.0,22.0
2007,50,25.300000000000004,79.90756287953084,99.0,50.0,22.668570632266285,29.0,18.8,21.02,-1.7699999999999998,23.59,-1.5500000000000003,27.300000000000004,-1.1899999999999997,24.97,-1.5999999999999999,15.0,24.0
2007,51,17.9,82.26785714285714,98.0,50.0,22.774068322981368,29.5,19.2,21.02,-1.7699999999999998,23.59,-1.5500000000000003,27.300000000000004,-1.1899999999999997,24.97,-1.5999999999999999,9.0,23.0
2007,52,10.4,77.7670807453416,98.0,52.0,23.92911860396332,30.7,19.9,21.02,-1.7699999999999998,23.59,-1.5500000000000003,27.300000000000004,-1.1899999999999997,24.97,-1.5999999999999999,8.0,15.0
2008,01,5.3,73.58333333333334,97.0,51.0,24.553416149068322,30.3,19.8,23.454285714285714,-0.767142857142857,24.05285714285714,-1.5071428571428573,26.717142857142857,-1.6099999999999999,24.747142857142858,-1.8228571428571427,10.0,32.0
2008,02,66.2,74.14880952380952,98.0,48.0,23.561413043478264,30.5,17.2,23.859999999999996,-0.6,24.13,-1.5,26.62,-1.68,24.710000000000004,-1.8599999999999999,3.0,15.0
2008,03,6.3999999999999995,76.22186147186149,98.0,49.0,23.914107378129113,30.7,20.0,23.859999999999996,-0.6,24.13,-1.5,26.62,-1.68,24.710000000000004,-1.8599999999999999,3.0,24.0
2008,04,44.7,75.33765225457772,98.0,50.0,24.160809301981658,31.6,19.8,23.859999999999996,-0.6,24.13,-1.5,26.62,-1.68,24.710000000000004,-1.8599999999999999,4.0,23.0
2008,05,13.900000000000002,73.43179465462075,97.0,46.0,23.59066197574601,29.4,18.3,24.91428571428571,-0.2357142857142857,24.524285714285718,-1.422857142857143,26.53857142857143,-1.6757142857142857,24.76142857142857,-1.872857142857143,6.0,30.0
2008,06,4.4,71.5111636551854,94.0,44.0,24.21324937927116,31.4,19.4,26.319999999999997,0.25,25.050000000000004,-1.32,26.430000000000003,-1.67,24.830000000000002,-1.8900000000000001,14.0,30.0
2008,07,28.0,73.9070910973085,99.0,47.0,24.275352907961604,31.0,18.6,26.319999999999997,0.25,25.050000000000004,-1.32,26.430000000000003,-1.67,24.830000000000002,-1.8900000000000001,5.0,29.0
2008,08,102.8,82.20238095238096,99.0,53.0,22.670289855072465,29.3,18.8,26.319999999999997,0.25,25.050000000000004,-1.32,26.430000000000003,-1.67,24.830000000000002,-1.8900000000000001,10.0,18.0
2008,09,34.099999999999994,71.99197722567287,95.0,44.0,24.35344202898551,31.1,19.7,26.6,0.4014285714285715,25.481428571428573,-1.1085714285714288,26.54714285714286,-1.5785714285714285,25.184285714285714,-1.6785714285714286,12.0,18.0
2008,10,7.799999999999999,77.17520703933748,98.0,49.0,23.132467532467533,29.9,18.6,27.300000000000004,0.7800000000000001,26.56,-0.58,26.84,-1.3499999999999999,26.069999999999997,-1.1500000000000001,14.0,20.0
2008,11,11.999999999999998,76.74922360248448,97.0,46.0,22.80931677018634,30.3,18.1,27.300000000000004,0.7800000000000001,26.56,-0.58,26.84,-1.3499999999999999,26.069999999999997,-1.1500000000000001,12.0,18.0
2008,12,3.2,71.58928571428572,97.0,46.0,24.48630952380952,30.8,19.2,27.300000000000004,0.7800000000000001,26.56,-0.58,26.84,-1.3499999999999999,26.069999999999997,-1.1500000000000001,15.0,24.0
2008,13,8.6,74.65476190476191,97.0,47.0,24.49665678524374,31.0,19.7,27.300000000000004,0.7800000000000001,26.56,-0.58,26.84,-1.3499999999999999,26.069999999999997,-1.1500000000000001,10.0,17.0
2008,14,7.9,73.70451864956509,98.0,44.0,23.7050554775686,31.3,17.4,26.09142857142857,0.4714285714285714,27.091428571428573,-0.35714285714285715,27.354285714285712,-1.1014285714285716,26.721428571428564,-0.9785714285714286,15.0,21.0
2008,15,36.5,83.0,99.0,53.0,22.62781385281385,29.8,19.1,25.889999999999993,0.42,27.180000000000003,-0.32,27.44,-1.0600000000000003,26.82999999999999,-0.9500000000000001,8.0,17.0
2008,16,22.2,73.45833333333336,97.0,47.0,25.020005175983442,32.3,19.1,25.889999999999993,0.42,27.180000000000003,-0.32,27.44,-1.0600000000000003,26.82999999999999,-0.9500000000000001,9.0,19.0
2008,17,129.6,81.23809523809523,98.0,54.0,23.467417184265013,30.5,18.5,25.889999999999993,0.42,27.180000000000003,-0.32,27.44,-1.0600000000000003,26.82999999999999,-0.9500000000000001,14.0,18.0
2008,18,91.19999999999999,81.625,99.0,51.0,23.37023809523809,30.6,19.4,25.044285714285714,0.3,27.122857142857136,-0.13714285714285715,27.702857142857145,-0.9628571428571427,27.03,-0.7899999999999999,19.0,25.0
2008,19,2.4000000000000004,74.97271945391428,98.0,52.0,24.849437802580997,31.2,20.3,24.41,0.21,27.07999999999999,0.0,27.900000000000002,-0.8899999999999999,27.180000000000003,-0.67,8.0,14.0
2008,20,45.6,76.6482636928289,97.0,51.0,24.04486919585808,30.6,18.3,24.41,0.21,27.07999999999999,0.0,27.900000000000002,-0.8899999999999999,27.180000000000003,-0.67,15.0,26.0
2008,21,72.0,85.57013457556936,99.0,50.0,22.312558570338894,29.4,18.9,24.41,0.21,27.07999999999999,0.0,27.900000000000002,-0.8899999999999999,27.180000000000003,-0.67,19.0,32.0
2008,22,27.5,78.76785714285714,99.0,52.0,23.28035714285715,30.6,18.9,24.28714285714286,0.2842857142857143,27.001428571428566,0.014285714285714287,27.92571428571429,-0.8714285714285713,27.178571428571427,-0.6428571428571429,16.0,25.0
2008,23,41.3,75.99801587301587,97.0,55.0,24.21558447749809,29.4,19.7,23.550000000000004,0.7299999999999999,26.53,0.09999999999999999,28.07999999999999,-0.7599999999999999,27.17000000000001,-0.48,18.0,27.0
2008,24,4.7,73.86054421768708,96.0,50.0,24.81590012816721,30.6,19.4,23.550000000000004,0.7299999999999999,26.53,0.09999999999999999,28.07999999999999,-0.7599999999999999,27.17000000000001,-0.48,13.0,23.0
2008,25,20.7,76.38146997929607,97.0,50.0,24.049611801242236,32.3,20.1,23.550000000000004,0.7299999999999999,26.53,0.09999999999999999,28.07999999999999,-0.7599999999999999,27.17000000000001,-0.48,18.0,27.0
2008,26,55.400000000000006,80.37391774891775,98.0,55.0,23.08081558710441,29.9,18.4,23.550000000000004,0.7299999999999999,26.53,0.09999999999999999,28.07999999999999,-0.7599999999999999,27.17000000000001,-0.48,9.0,20.0
2008,27,27.2,77.82738095238096,98.0,55.0,23.55892857142857,29.5,19.0,22.76142857142857,0.9871428571428573,26.178571428571434,0.4428571428571429,28.225714285714282,-0.58,27.187142857142856,-0.0942857142857143,10.0,21.0
2008,28,56.599999999999994,77.3883836143153,98.0,51.0,23.462349079219788,29.9,18.5,22.63,1.03,26.12,0.5,28.25,-0.5499999999999999,27.19,-0.03,15.0,19.0
2008,29,2.9000000000000004,75.83507434594392,98.0,48.0,23.67531385281385,30.6,18.8,22.63,1.03,26.12,0.5,28.25,-0.5499999999999999,27.19,-0.03,14.0,22.0
2008,30,2.1,67.3731136723464,91.0,45.0,25.680600079744814,31.9,20.2,22.63,1.03,26.12,0.5,28.25,-0.5499999999999999,27.19,-0.03,13.0,22.0
2008,31,6.3,73.36335403726709,99.0,48.0,24.167391774891776,31.2,17.6,22.27,1.077142857142857,25.91,0.56,28.220000000000002,-0.5285714285714286,27.044285714285714,-0.004285714285714286,8.0,16.0
2008,32,7.199999999999999,70.23809523809523,96.0,49.0,25.214298328026864,30.8,19.6,21.789999999999996,1.14,25.63,0.64,28.180000000000003,-0.5,26.849999999999998,0.03,14.0,19.0
2008,33,17.3,73.94047619047619,97.0,51.0,23.91158385093168,30.4,18.1,21.789999999999996,1.14,25.63,0.64,28.180000000000003,-0.5,26.849999999999998,0.03,11.0,17.0
2008,34,31.0,78.82738095238095,97.0,51.0,23.034523809523815,29.3,18.6,21.789999999999996,1.14,25.63,0.64,28.180000000000003,-0.5,26.849999999999998,0.03,15.0,24.0
2008,35,26.599999999999998,74.96704531615019,98.0,51.0,23.995826967150496,30.0,18.9,21.789999999999996,1.14,25.63,0.64,28.180000000000003,-0.5,26.849999999999998,0.03,10.0,19.0
2008,36,18.599999999999998,77.68478260869564,97.0,51.0,23.646809712027103,30.3,18.8,21.19,0.83,25.09,0.24,28.139999999999993,-0.5499999999999999,26.44,-0.28,13.0,25.0
2008,37,0.9,68.2260963674007,96.0,39.0,25.193541313758708,31.9,18.3,21.19,0.83,25.09,0.24,28.139999999999993,-0.5499999999999999,26.44,-0.28,16.0,26.0
2008,38,4.8999999999999995,74.91433747412009,96.0,50.0,23.918232669948917,30.0,19.0,21.19,0.83,25.09,0.24,28.139999999999993,-0.5499999999999999,26.44,-0.28,18.0,27.0
2008,39,36.099999999999994,74.18452380952381,98.0,42.0,24.11666666666667,31.3,19.2,21.19,0.83,25.09,0.24,28.139999999999993,-0.5499999999999999,26.44,-0.28,11.0,13.0
2008,40,32.5,75.90553830227744,98.0,44.0,23.74534161490683,30.9,18.4,20.875714285714285,0.18714285714285708,24.87571428571428,-0.024285714285714292,28.24714285714285,-0.42142857142857154,26.36142857142857,-0.33714285714285713,12.0,24.0
2008,41,41.300000000000004,78.6055900621118,97.0,49.0,22.991899585921335,30.1,17.7,20.75,-0.07,24.789999999999996,-0.13,28.289999999999996,-0.37000000000000005,26.32999999999999,-0.35999999999999993,14.0,31.0
2008,42,13.7,76.56987577639752,97.0,49.0,23.562448240165633,31.3,17.9,20.75,-0.07,24.789999999999996,-0.13,28.289999999999996,-0.37000000000000005,26.32999999999999,-0.35999999999999993,18.0,28.0
2008,43,1.0,72.39001035196688,95.0,48.0,24.73183229813665,31.8,19.9,20.75,-0.07,24.789999999999996,-0.13,28.289999999999996,-0.37000000000000005,26.32999999999999,-0.35999999999999993,12.0,23.0
2008,44,26.0,79.30411255411255,98.0,50.0,23.28354978354978,30.4,19.4,20.947142857142858,-0.09285714285714286,24.77857142857143,-0.15857142857142859,28.229999999999993,-0.42142857142857143,26.321428571428573,-0.35714285714285715,10.0,17.0
2008,45,21.799999999999997,77.79114906832298,98.0,51.0,23.50406220591004,30.1,19.1,21.44,-0.15,24.75,-0.23,28.07999999999999,-0.5499999999999999,26.300000000000004,-0.35000000000000003,21.0,32.0
2008,46,39.800000000000004,77.54761904761905,98.0,51.0,23.621339500712565,30.8,19.3,21.44,-0.15,24.75,-0.23,28.07999999999999,-0.5499999999999999,26.300000000000004,-0.35000000000000003,14.0,34.0
2008,47,21.2,80.46428571428571,99.0,55.0,23.482075672374215,30.4,19.3,21.44,-0.15,24.75,-0.23,28.07999999999999,-0.5499999999999999,26.300000000000004,-0.35000000000000003,13.0,23.0
2008,48,56.300000000000004,79.61309523809523,98.0,46.0,23.37468948105558,30.1,19.4,21.44,-0.15,24.75,-0.23,28.07999999999999,-0.5499999999999999,26.300000000000004,-0.35000000000000003,14.0,26.0
2008,49,29.5,80.02543290043289,98.0,49.0,23.51717817270449,29.5,19.7,22.430000000000003,-0.35999999999999993,24.599999999999998,-0.54,27.72,-0.7700000000000001,25.740000000000002,-0.83,16.0,30.0
2008,50,18.2,74.39354263930106,96.0,46.0,24.601429704743698,31.9,20.2,22.430000000000003,-0.35999999999999993,24.599999999999998,-0.54,27.72,-0.7700000000000001,25.740000000000002,-0.83,16.0,25.0
2008,51,51.4,78.4037784679089,99.0,50.0,23.12652597402598,30.0,19.2,22.430000000000003,-0.35999999999999993,24.599999999999998,-0.54,27.72,-0.7700000000000001,25.740000000000002,-0.83,13.0,16.0
2008,52,4.1,74.81547619047619,97.0,51.0,23.89800724637681,30.3,19.5,22.430000000000003,-0.35999999999999993,24.599999999999998,-0.54,27.72,-0.7700000000000001,25.740000000000002,-0.83,21.0,28.0
2009,01,1.2,71.48214285714286,95.0,50.0,24.90952380952381,31.9,19.9,23.567142857142862,-0.2114285714285715,24.845714285714287,-0.5742857142857144,27.54857142857143,-0.8328571428571429,25.62571428571428,-0.9442857142857143,14.0,21.0
2009,02,2.8,75.46428571428571,94.0,49.0,24.180797101449276,30.9,20.1,24.419999999999998,-0.09999999999999999,25.03,-0.6,27.42000000000001,-0.88,25.539999999999996,-1.03,20.0,24.0
2009,03,8.2,79.20238095238095,97.0,49.0,23.481405895691612,30.9,19.0,24.419999999999998,-0.09999999999999999,25.03,-0.6,27.42000000000001,-0.88,25.539999999999996,-1.03,17.0,22.0
2009,04,10.1,76.29220779220779,96.0,49.0,23.880032467532466,30.2,19.7,24.419999999999998,-0.09999999999999999,25.03,-0.6,27.42000000000001,-0.88,25.539999999999996,-1.03,17.0,24.0
2009,05,53.300000000000004,74.60714285714286,97.0,47.0,24.18601621808143,31.4,19.5,24.650000000000002,-0.10142857142857142,25.147142857142857,-0.5885714285714286,27.41285714285715,-0.8585714285714285,25.61142857142857,-0.9800000000000001,10.0,29.0
2009,06,0.0,71.66459627329193,93.0,49.0,25.03843167701864,31.6,20.5,26.03,-0.11,25.849999999999998,-0.52,27.37,-0.7299999999999999,26.039999999999996,-0.6799999999999999,26.0,45.0
2009,07,9.4,74.01112836438924,95.0,48.0,24.37274844720497,31.5,19.7,26.03,-0.11,25.849999999999998,-0.52,27.37,-0.7299999999999999,26.039999999999996,-0.6799999999999999,15.0,27.0
2009,08,26.000000000000004,71.93452380952381,95.0,49.0,24.48040890269151,31.5,20.1,26.03,-0.11,25.849999999999998,-0.52,27.37,-0.7299999999999999,26.039999999999996,-0.6799999999999999,18.0,32.0
2009,09,15.0,74.53366741953698,97.0,48.0,24.361079562259686,31.0,18.7,26.080000000000002,-0.13142857142857142,25.934285714285714,-0.5457142857142857,27.43,-0.6828571428571429,26.129999999999995,-0.6614285714285714,16.0,38.0
2009,10,46.5,73.16330227743272,97.0,46.0,25.141069411954508,32.6,19.9,26.38,-0.26,26.44,-0.7000000000000001,27.789999999999996,-0.39999999999999997,26.67000000000001,-0.5499999999999999,19.0,44.0
2009,11,0.0,68.4502399774139,95.0,46.0,25.403176037213306,31.7,20.1,26.38,-0.26,26.44,-0.7000000000000001,27.789999999999996,-0.39999999999999997,26.67000000000001,-0.5499999999999999,20.0,39.0
2009,12,80.9,78.54188963210702,97.0,48.0,23.90104588394062,31.8,20.1,26.38,-0.26,26.44,-0.7000000000000001,27.789999999999996,-0.39999999999999997,26.67000000000001,-0.5499999999999999,14.0,28.0
2009,13,39.7,77.80311355311356,97.0,50.0,23.953175809697548,31.4,20.1,26.38,-0.26,26.44,-0.7000000000000001,27.789999999999996,-0.39999999999999997,26.67000000000001,-0.5499999999999999,20.0,41.0
2009,14,0.0,73.21724341910678,98.0,44.0,24.31759094942325,32.2,19.1,26.09428571428571,0.19,27.118571428571425,-0.27857142857142864,28.204285714285714,-0.2071428571428571,27.262857142857143,-0.35000000000000003,14.0,34.0
2009,15,28.6,77.93840579710145,98.0,45.0,24.02445652173913,32.6,19.5,25.979999999999997,0.37000000000000005,27.389999999999993,-0.11,28.37,-0.13,27.5,-0.27,26.0,49.0
2009,16,50.5,74.73214285714286,97.0,47.0,24.96190476190476,32.4,19.7,25.979999999999997,0.37000000000000005,27.389999999999993,-0.11,28.37,-0.13,27.5,-0.27,34.0,61.0
2009,17,7.300000000000001,73.12085921325051,97.0,44.0,25.446894409937887,33.5,20.0,25.979999999999997,0.37000000000000005,27.389999999999993,-0.11,28.37,-0.13,27.5,-0.27,34.0,56.0
2009,18,66.5,77.27458592132506,97.0,44.0,24.249508281573494,33.0,19.4,25.487142857142853,0.45142857142857146,27.39428571428572,0.07428571428571429,28.63571428571429,0.01142857142857143,27.72714285714286,-0.07714285714285718,41.0,56.0
2009,19,20.3,73.48809523809523,98.0,46.0,25.001759834368528,32.7,18.7,24.830000000000002,0.56,27.400000000000002,0.32,28.990000000000002,0.19999999999999998,28.03,0.17999999999999997,27.0,50.0
